1.235336549446713617e-01,1.328591961829051482e-01,1.277639796795709548e-01,1.100007591534874901e-01
5.897779118445046001e-03,4.878711925176261108e-03,7.689046904997656404e-03,1.213161639555148351e-02
6.849821487833546857e-03,6.536689406312684927e-03,6.408830196524963746e-03,1.259697904851859313e-02
6.148418267241741869e-03,6.300455933146852268e-03,6.270567028023796285e-03,1.264369038501023806e-02
2.651676378744870048e-03,1.212016697952054099e-02,5.950027552130809048e-03,8.704118042205671521e-03
2.884227254552031161e-02,1.189157546482203821e-02,2.066547872845732325e-02,1.884927598087118850e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.387272400254385474e-02,8.919682622953777063e-02,1.311001132568227756e-01,1.058180703790785326e-01
1.639766986364042112e-01,1.633735739236628348e-01,1.649677972573380391e-01,1.455076727600012609e-01
1.148350647974925474e-03,6.674434323869467625e-04,4.629840939252868708e-03,8.345500644124876971e-04
4.039998252880492961e-03,3.186611590318213258e-04,1.339158348389020555e-03,1.410909056426747727e-03
3.040645727590923081e-03,2.430056343576040385e-04,1.417453680938339728e-03,2.933289591365947262e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.426643170894637158e-03,2.174740693664406477e-02,3.097546306233243604e-02,2.554886028679381402e-02
1.552077598304773230e-02,5.409691444770059476e-02,4.442767011129056948e-02,3.912276731731684914e-02
5.063435089948919998e-02,1.050719295681135090e-01,1.026831405335670577e-01,1.411983880263359414e-01
2.060357304023280045e-01,2.456956612304384557e-01,2.636518965167199968e-01,1.853570678204596867e-01
1.096307461456821029e-03,2.412557716699458382e-05,3.110495432683904344e-04,2.925013189834571852e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.580706322308106930e-05,2.141333912303631550e-03,3.788888544542749238e-03,2.269473332778366916e-04
9.017647638899225354e-03,7.315859607607448807e-03,9.388369941008199021e-03,1.896786831184077426e-02
1.594371541482288157e-02,4.750834730037067910e-03,1.233101346228182918e-02,2.087766103884619584e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.054811862619103979e-01,2.792913958921356965e-01,4.413263549461398649e-01,2.054182441858382890e-01
2.033182907671042625e-04,1.439102256728642013e-05,5.167697339113280438e-05,3.886160494352351692e-05
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.572184481370163189e-07,1.710327749251589928e-05
3.456007393465718104e-04,8.179620312435878911e-07,1.194181451130320272e-03,2.306925462107841014e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.640533768108482643e-03,1.161916145991951242e-05,1.689471523908855216e-03,5.584629933861870454e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.768599397562172659e-01,5.557494345031083194e-01,6.937099303466985889e-01,3.177129099029931680e-01
1.588509541708306580e-09,4.270425325429440602e-08,3.086382361790858050e-05,1.950324398359765137e-08
1.871996711662292929e-11,3.634741725444891580e-09,4.671111817565088664e-10,2.082194668025364697e-06
6.681549375613854204e-10,6.819221686227791329e-10,0.000000000000000000e+00,7.225842978257772732e-09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.658380020576187241e-05
7.542215234739768539e-04,0.000000000000000000e+00,2.751289839107519305e-05,1.381012285068348606e-09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.812205574912105649e-07
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
