1.085410803850689332e-01,1.510879022650027936e-01,1.081624551765062031e-01,1.002636074924571769e-01
8.159676617628876250e-03,8.406628883716260950e-03,5.140665065451457613e-03,1.276808424143860074e-02
9.600889426745690472e-03,7.772302212014130240e-03,8.526808603759813282e-03,1.289188683076471914e-02
1.054713599245579031e-02,8.218230687711188323e-03,6.839314012879411063e-03,1.311291540814466666e-02
2.073233275274167457e-03,8.662004675394390646e-03,3.323693224704276847e-03,1.028621984432011999e-02
3.277487383578295277e-02,1.398920496023247154e-02,1.743149552967507981e-02,1.721123796237183576e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.173601077809701521e-02,9.233792150659474174e-02,1.300028271231905563e-01,9.047834929702383566e-02
1.491797777418786830e-01,1.822345288615383474e-01,1.474182590961720385e-01,1.300828521998406428e-01
4.100881401689716660e-04,6.279098818113753927e-04,5.214471718861557123e-03,1.902400479368593919e-04
5.972850830804272634e-03,3.687586325572176065e-04,1.978652458518932039e-03,2.518527631868850217e-03
9.621369326069284696e-04,9.737170234279335585e-04,1.263455590227524703e-04,4.587837003492158811e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.360347845478810692e-02,2.472081791796220535e-02,3.406311417722431706e-02,2.655994271804090409e-02
1.725415651776088591e-02,6.095592413740181376e-02,3.924616361145127907e-02,4.956212825401501432e-02
5.242530994446132492e-02,1.345151251419645921e-01,1.275817275105207149e-01,1.470044118383123100e-01
2.191418534453789813e-01,2.025758639116428395e-01,2.873740049496655291e-01,1.675347625399957185e-01
9.105670463819828472e-05,5.267218645264762091e-06,1.035261515526097743e-05,1.428233868178725198e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.034989336419519089e-05,2.883604072551735568e-03,5.947886948036802159e-03,2.832476204132133076e-03
1.198386753248202423e-02,1.568387492760131563e-02,2.472173257058897858e-02,1.465269726501239496e-02
4.790872832117223229e-02,1.237823086295936938e-02,2.865162300940730239e-02,1.337587296705487760e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800967066836273167e-01,3.468387312210617357e-01,5.149316757918984688e-01,2.446914218845034350e-01
1.741887122006462362e-11,1.980977614887144436e-12,0.000000000000000000e+00,1.759905674508093236e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.729182475797411147e-15,0.000000000000000000e+00,3.631715185946155704e-04,0.000000000000000000e+00
1.844598173456282134e-03,4.108494388426778076e-16,6.488282329234085904e-04,2.042294403649268578e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.503071761740683125e-02,2.732721457739835727e-02,7.805188652356588597e-02,7.576758069751160854e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.782035826597301975e-01,4.975491898914343736e-01,7.223259558218541043e-01,2.323206846295666483e-01
2.809051709148135451e-06,3.527937896570726662e-16,2.083812982622540793e-14,2.819062623381224310e-13
3.177434452863385189e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.413611840537226719e-05,5.402348940708236395e-17,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.058577957884984567e-05,3.281823730279955116e-03,2.518761673504026077e-02,0.000000000000000000e+00
2.597569537114608959e-02,5.356962805503874547e-02,1.897841854138018758e-01,9.070939926807067288e-02
5.212279061445158207e-03,1.751796429643464486e-04,0.000000000000000000e+00,3.425098828634178250e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
